Report Date:,10/23/2017 1:06:20 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Stream_level_Append_2017-10-22_15-43-06-144.wsl
Create Date,10/22/2017 3:43:06 PM

Device Properties
Device,Rugged TROLL 100
Site,Dry_Creek
Device Name, 
Serial Number,351998
Firmware Version,1.02
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Stream_level
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/18/2016 4:11:05 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 15 secs: 00





Other Log Settings
,Depth of Probe:,25.8764 (ft)
,Head Pressure:,11.2069 (PSI)
,Temperature:,12.6302 (C)



Log Notes:
Date and Time,Note
9/18/2016 4:11:11 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
10/18/2016 11:51:10 AM,Log Download - Used Battery: 24% Used Memory: 6%   User Name: fieldtech
11/10/2016 3:41:05 PM ,Log Download - Used Battery: 25% Used Memory: 9%   User Name: fieldtech Interval -  Start Time: 10/18/2016 11:45:00 AM
1/26/2017 1:15:44 PM  ,Log Download - Used Battery: 26% Used Memory: 15%   User Name: fieldtech Interval -  Start Time: 11/10/2016 3:30:00 PM
4/6/2017 6:15:00 PM   ,Log Download - Used Battery: 28% Used Memory: 18%   User Name: fieldtech Interval -  Start Time: 1/26/2017 1:15:00 PM
5/4/2017 1:41:29 PM   ,Log Download - Used Battery: 29% Used Memory: 21%   User Name: fieldtech Interval -  Start Time: 4/6/2017 6:15:00 PM
6/7/2017 3:35:33 PM   ,Log Download - Used Battery: 29% Used Memory: 25%   User Name: fieldtech Interval -  Start Time: 5/4/2017 1:30:00 PM
7/7/2017 1:23:31 PM   ,Log Download - Used Battery: 30% Used Memory: 25%   User Name: fieldtech Interval -  Start Time: 6/7/2017 3:30:00 PM
8/3/2017 1:38:45 PM   ,Log Download - Used Battery: 31% Used Memory: 28%   User Name: fieldtech Interval -  Start Time: 7/7/2017 1:15:00 PM
9/8/2017 1:08:22 PM   ,Log Download - Used Battery: 31% Used Memory: 31%   User Name: fieldtech Interval -  Start Time: 8/3/2017 1:30:00 PM
9/27/2017 1:54:38 PM  ,Log Download - Used Battery: 32% Used Memory: 31%   User Name: fieldtech Interval -  Start Time: 9/8/2017 1:00:00 PM
10/22/2017 4:44:48 PM ,Log Download - Used Battery: 32% Used Memory: 34%   User Name: fieldtech Interval -  Start Time: 9/27/2017 1:45:00 PM


Log Data:
Record Count,38303

Sensors,1

 ,1,351998,Pressure/Temp PSIA (9m/30ft)

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Pres(A) 30ft          ,Sensor: Pres(A) 30ft          ,
11/22/2016 6:00:00 AM , 5576400.000,                        11.152,                         4.940,
11/22/2016 6:15:00 AM , 5577300.000,                        11.156,                         4.993,
11/22/2016 6:30:00 AM , 5578200.000,                        11.158,                         5.045,
11/22/2016 6:45:00 AM , 5579100.000,                        11.161,                         4.993,
11/22/2016 7:00:00 AM , 5580000.000,                        11.167,                         4.993,
11/22/2016 7:15:00 AM , 5580900.000,                        11.175,                         4.993,
11/22/2016 7:30:00 AM , 5581800.000,                        11.179,                         4.993,
11/22/2016 7:45:00 AM , 5582700.000,                        11.184,                         4.993,
11/22/2016 8:00:00 AM , 5583600.000,                        11.186,                         4.887,
11/22/2016 8:15:00 AM , 5584500.000,                        11.194,                         4.940,
11/22/2016 8:30:00 AM , 5585400.000,                        11.202,                         4.940,
11/22/2016 8:45:00 AM , 5586300.000,                        11.203,                         4.834,
11/22/2016 9:00:00 AM , 5587200.000,                        11.205,                         4.834,
11/22/2016 9:15:00 AM , 5588100.000,                        11.210,                         4.887,
11/22/2016 9:30:00 AM , 5589000.000,                        11.220,                         4.887,
11/22/2016 9:45:00 AM , 5589900.000,                        11.219,                         4.940,
11/22/2016 10:00:00 AM, 5590800.000,                        11.226,                         4.940,
11/22/2016 10:15:00 AM, 5591700.000,                        11.225,                         4.993,
11/22/2016 10:30:00 AM, 5592600.000,                        11.230,                         4.993,
11/22/2016 10:45:00 AM, 5593500.000,                        11.232,                         4.993,
11/22/2016 11:00:00 AM, 5594400.000,                        11.238,                         5.045,
11/22/2016 11:15:00 AM, 5595300.000,                        11.234,                         4.993,
11/22/2016 11:30:00 AM, 5596200.000,                        11.242,                         4.993,
11/22/2016 11:45:00 AM, 5597100.000,                        11.240,                         5.045,
11/22/2016 12:00:00 PM, 5598000.000,                        11.238,                         5.098,
11/22/2016 12:15:00 PM, 5598900.000,                        11.243,                         5.151,
11/22/2016 12:30:00 PM, 5599800.000,                        11.241,                         5.098,
11/22/2016 12:45:00 PM, 5600700.000,                        11.240,                         5.151,
11/22/2016 1:00:00 PM , 5601600.000,                        11.243,                         5.098,
11/22/2016 1:15:00 PM , 5602500.000,                        11.243,                         5.098,
11/22/2016 1:30:00 PM , 5603400.000,                        11.246,                         5.151,
11/22/2016 1:45:00 PM , 5604300.000,                        11.247,                         5.045,
11/22/2016 2:00:00 PM , 5605200.000,                        11.250,                         5.098,
11/22/2016 2:15:00 PM , 5606100.000,                        11.246,                         5.098,
11/22/2016 2:30:00 PM , 5607000.000,                        11.249,                         5.098,
11/22/2016 2:45:00 PM , 5607900.000,                        11.251,                         5.098,
11/22/2016 3:00:00 PM , 5608800.000,                        11.249,                         5.204,
11/22/2016 3:15:00 PM , 5609700.000,                        11.244,                         5.151,
11/22/2016 3:30:00 PM , 5610600.000,                        11.251,                         5.151,
11/22/2016 3:45:00 PM , 5611500.000,                        11.251,                         5.098,
11/22/2016 4:00:00 PM , 5612400.000,                        11.255,                         5.045,
11/22/2016 4:15:00 PM , 5613300.000,                        11.256,                         5.045,
11/22/2016 4:30:00 PM , 5614200.000,                        11.258,                         4.993,
11/22/2016 4:45:00 PM , 5615100.000,                        11.259,                         4.993,
11/22/2016 5:00:00 PM , 5616000.000,                        11.260,                         4.940,
11/22/2016 5:15:00 PM , 5616900.000,                        11.263,                         4.940,
11/22/2016 5:30:00 PM , 5617800.000,                        11.263,                         4.887,
11/22/2016 5:45:00 PM , 5618700.000,                        11.267,                         4.834,
11/22/2016 6:00:00 PM , 5619600.000,                        11.271,                         4.728,
11/22/2016 6:15:00 PM , 5620500.000,                        11.268,                         4.728,
11/22/2016 6:30:00 PM , 5621400.000,                        11.272,                         4.728,
11/22/2016 6:45:00 PM , 5622300.000,                        11.273,                         4.675,
11/22/2016 7:00:00 PM , 5623200.000,                        11.271,                         4.622,
11/22/2016 7:15:00 PM , 5624100.000,                        11.274,                         4.622,
11/22/2016 7:30:00 PM , 5625000.000,                        11.277,                         4.622,
11/22/2016 7:45:00 PM , 5625900.000,                        11.277,                         4.569,
11/22/2016 8:00:00 PM , 5626800.000,                        11.279,                         4.569,
11/22/2016 8:15:00 PM , 5627700.000,                        11.281,                         4.569,
11/22/2016 8:30:00 PM , 5628600.000,                        11.290,                         4.569,
11/22/2016 8:45:00 PM , 5629500.000,                        11.285,                         4.516,
11/22/2016 9:00:00 PM , 5630400.000,                        11.287,                         4.516,
11/22/2016 9:15:00 PM , 5631300.000,                        11.289,                         4.516,
11/22/2016 9:30:00 PM , 5632200.000,                        11.292,                         4.463,
11/22/2016 9:45:00 PM , 5633100.000,                        11.290,                         4.463,
11/22/2016 10:00:00 PM, 5634000.000,                        11.290,                         4.463,
11/22/2016 10:15:00 PM, 5634900.000,                        11.289,                         4.463,
11/22/2016 10:30:00 PM, 5635800.000,                        11.292,                         4.409,
11/22/2016 10:45:00 PM, 5636700.000,                        11.296,                         4.409,
11/22/2016 11:00:00 PM, 5637600.000,                        11.293,                         4.409,
11/22/2016 11:15:00 PM, 5638500.000,                        11.292,                         4.409,
11/22/2016 11:30:00 PM, 5639400.000,                        11.291,                         4.356,
11/22/2016 11:45:00 PM, 5640300.000,                        11.288,                         4.356,
11/23/2016 12:00:00 AM, 5641200.000,                        11.288,                         4.303,
11/23/2016 12:15:00 AM, 5642100.000,                        11.286,                         4.303,
11/23/2016 12:30:00 AM, 5643000.000,                        11.288,                         4.303,
11/23/2016 12:45:00 AM, 5643900.000,                        11.294,                         4.303,
11/23/2016 1:00:00 AM , 5644800.000,                        11.285,                         4.303,
11/23/2016 1:15:00 AM , 5645700.000,                        11.278,                         4.303,
11/23/2016 1:30:00 AM , 5646600.000,                        11.275,                         4.250,
11/23/2016 1:45:00 AM , 5647500.000,                        11.280,                         4.250,
11/23/2016 2:00:00 AM , 5648400.000,                        11.277,                         4.197,
11/23/2016 2:15:00 AM , 5649300.000,                        11.277,                         4.197,
11/23/2016 2:30:00 AM , 5650200.000,                        11.276,                         4.197,
11/23/2016 2:45:00 AM , 5651100.000,                        11.273,                         4.197,
11/23/2016 3:00:00 AM , 5652000.000,                        11.273,                         4.197,
11/23/2016 3:15:00 AM , 5652900.000,                        11.274,                         4.197,
11/23/2016 3:30:00 AM , 5653800.000,                        11.274,                         4.144,
11/23/2016 3:45:00 AM , 5654700.000,                        11.275,                         4.144,
11/23/2016 4:00:00 AM , 5655600.000,                        11.273,                         4.144,
11/23/2016 4:15:00 AM , 5656500.000,                        11.270,                         4.091,
11/23/2016 4:30:00 AM , 5657400.000,                        11.270,                         4.037,
11/23/2016 4:45:00 AM , 5658300.000,                        11.270,                         4.037,
11/23/2016 5:00:00 AM , 5659200.000,                        11.272,                         3.984,
11/23/2016 5:15:00 AM , 5660100.000,                        11.266,                         3.931,
11/23/2016 5:30:00 AM , 5661000.000,                        11.263,                         3.878,
11/23/2016 5:45:00 AM , 5661900.000,                        11.266,                         3.878,
11/23/2016 6:00:00 AM , 5662800.000,                        11.263,                         3.825,
11/23/2016 6:15:00 AM , 5663700.000,                        11.261,                         3.825,
11/23/2016 6:30:00 AM , 5664600.000,                        11.263,                         3.771,
11/23/2016 6:45:00 AM , 5665500.000,                        11.256,                         3.771,
11/23/2016 7:00:00 AM , 5666400.000,                        11.261,                         3.771,
11/23/2016 7:15:00 AM , 5667300.000,                        11.254,                         3.718,
11/23/2016 7:30:00 AM , 5668200.000,                        11.256,                         3.665,
11/23/2016 7:45:00 AM , 5669100.000,                        11.256,                         3.665,
11/23/2016 8:00:00 AM , 5670000.000,                        11.256,                         3.771,
11/23/2016 8:15:00 AM , 5670900.000,                        11.255,                         3.878,
11/23/2016 8:30:00 AM , 5671800.000,                        11.256,                         3.931,
11/23/2016 8:45:00 AM , 5672700.000,                        11.261,                         3.931,
11/23/2016 9:00:00 AM , 5673600.000,                        11.261,                         3.931,
11/23/2016 9:15:00 AM , 5674500.000,                        11.262,                         3.878,
11/23/2016 9:30:00 AM , 5675400.000,                        11.256,                         3.931,
11/23/2016 9:45:00 AM , 5676300.000,                        11.255,                         3.931,
11/23/2016 10:00:00 AM, 5677200.000,                        11.257,                         3.931,
11/23/2016 10:15:00 AM, 5678100.000,                        11.257,                         3.984,
11/23/2016 10:30:00 AM, 5679000.000,                        11.256,                         4.037,
11/23/2016 10:45:00 AM, 5679900.000,                        11.256,                         4.091,
11/23/2016 11:00:00 AM, 5680800.000,                        11.260,                         4.197,
11/23/2016 11:15:00 AM, 5681700.000,                        11.258,                         4.250,
11/23/2016 11:30:00 AM, 5682600.000,                        11.253,                         4.356,
11/23/2016 11:45:00 AM, 5683500.000,                        11.244,                         4.463,
11/23/2016 12:00:00 PM, 5684400.000,                        11.243,                         4.569,
11/23/2016 12:15:00 PM, 5685300.000,                        11.236,                         4.622,
11/23/2016 12:30:00 PM, 5686200.000,                        11.231,                         4.728,
11/23/2016 12:45:00 PM, 5687100.000,                        11.229,                         4.781,
11/23/2016 1:00:00 PM , 5688000.000,                        11.225,                         4.834,
11/23/2016 1:15:00 PM , 5688900.000,                        11.227,                         4.834,
11/23/2016 1:30:00 PM , 5689800.000,                        11.224,                         4.781,
11/23/2016 1:45:00 PM , 5690700.000,                        11.226,                         4.781,
11/23/2016 2:00:00 PM , 5691600.000,                        11.224,                         4.728,
11/23/2016 2:15:00 PM , 5692500.000,                        11.221,                         4.781,
11/23/2016 2:30:00 PM , 5693400.000,                        11.219,                         4.781,
11/23/2016 2:45:00 PM , 5694300.000,                        11.222,                         4.781,
11/23/2016 3:00:00 PM , 5695200.000,                        11.215,                         4.728,
11/23/2016 3:15:00 PM , 5696100.000,                        11.216,                         4.728,
11/23/2016 3:30:00 PM , 5697000.000,                        11.212,                         4.728,
11/23/2016 3:45:00 PM , 5697900.000,                        11.212,                         4.728,
11/23/2016 4:00:00 PM , 5698800.000,                        11.207,                         4.675,
11/23/2016 4:15:00 PM , 5699700.000,                        11.209,                         4.622,
11/23/2016 4:30:00 PM , 5700600.000,                        11.209,                         4.622,
11/23/2016 4:45:00 PM , 5701500.000,                        11.210,                         4.569,
11/23/2016 5:00:00 PM , 5702400.000,                        11.212,                         4.569,
11/23/2016 5:15:00 PM , 5703300.000,                        11.209,                         4.516,
11/23/2016 5:30:00 PM , 5704200.000,                        11.213,                         4.516,
11/23/2016 5:45:00 PM , 5705100.000,                        11.209,                         4.463,
11/23/2016 6:00:00 PM , 5706000.000,                        11.210,                         4.409,
11/23/2016 6:15:00 PM , 5706900.000,                        11.210,                         4.356,
11/23/2016 6:30:00 PM , 5707800.000,                        11.212,                         4.303,
11/23/2016 6:45:00 PM , 5708700.000,                        11.210,                         4.303,
11/23/2016 7:00:00 PM , 5709600.000,                        11.203,                         4.250,
11/23/2016 7:15:00 PM , 5710500.000,                        11.209,                         4.250,
11/23/2016 7:30:00 PM , 5711400.000,                        11.205,                         4.197,
11/23/2016 7:45:00 PM , 5712300.000,                        11.210,                         4.144,
11/23/2016 8:00:00 PM , 5713200.000,                        11.205,                         4.144,
11/23/2016 8:15:00 PM , 5714100.000,                        11.206,                         4.091,
11/23/2016 8:30:00 PM , 5715000.000,                        11.207,                         4.091,
11/23/2016 8:45:00 PM , 5715900.000,                        11.207,                         4.037,
11/23/2016 9:00:00 PM , 5716800.000,                        11.211,                         4.037,
11/23/2016 9:15:00 PM , 5717700.000,                        11.216,                         4.037,
11/23/2016 9:30:00 PM , 5718600.000,                        11.225,                         4.037,
11/23/2016 9:45:00 PM , 5719500.000,                        11.217,                         4.037,
11/23/2016 10:00:00 PM, 5720400.000,                        11.218,                         4.091,
11/23/2016 10:15:00 PM, 5721300.000,                        11.215,                         4.144,
11/23/2016 10:30:00 PM, 5722200.000,                        11.216,                         4.144,
11/23/2016 10:45:00 PM, 5723100.000,                        11.215,                         4.197,
11/23/2016 11:00:00 PM, 5724000.000,                        11.221,                         4.250,
11/23/2016 11:15:00 PM, 5724900.000,                        11.217,                         4.303,
11/23/2016 11:30:00 PM, 5725800.000,                        11.210,                         4.303,
11/23/2016 11:45:00 PM, 5726700.000,                        11.215,                         4.303,
11/24/2016 12:00:00 AM, 5727600.000,                        11.217,                         4.356,
11/24/2016 12:15:00 AM, 5728500.000,                        11.213,                         4.356,
11/24/2016 12:30:00 AM, 5729400.000,                        11.212,                         4.356,
11/24/2016 12:45:00 AM, 5730300.000,                        11.212,                         4.356,
11/24/2016 1:00:00 AM , 5731200.000,                        11.209,                         4.409,
11/24/2016 1:15:00 AM , 5732100.000,                        11.209,                         4.356,
11/24/2016 1:30:00 AM , 5733000.000,                        11.210,                         4.409,
11/24/2016 1:45:00 AM , 5733900.000,                        11.210,                         4.409,
11/24/2016 2:00:00 AM , 5734800.000,                        11.214,                         4.409,
11/24/2016 2:15:00 AM , 5735700.000,                        11.208,                         4.409,
11/24/2016 2:30:00 AM , 5736600.000,                        11.221,                         4.463,
11/24/2016 2:45:00 AM , 5737500.000,                        11.221,                         4.303,
11/24/2016 3:00:00 AM , 5738400.000,                        11.216,                         4.197,
11/24/2016 3:15:00 AM , 5739300.000,                        11.219,                         4.144,
11/24/2016 3:30:00 AM , 5740200.000,                        11.219,                         4.250,
11/24/2016 3:45:00 AM , 5741100.000,                        11.221,                         4.250,
11/24/2016 4:00:00 AM , 5742000.000,                        11.227,                         4.144,
11/24/2016 4:15:00 AM , 5742900.000,                        11.226,                         4.144,
11/24/2016 4:30:00 AM , 5743800.000,                        11.236,                         4.144,
11/24/2016 4:45:00 AM , 5744700.000,                        11.243,                         4.144,
11/24/2016 5:00:00 AM , 5745600.000,                        11.247,                         4.144,
11/24/2016 5:15:00 AM , 5746500.000,                        11.246,                         4.091,
11/24/2016 5:30:00 AM , 5747400.000,                        11.258,                         4.037,
11/24/2016 5:45:00 AM , 5748300.000,                        11.263,                         4.037,
11/24/2016 6:00:00 AM , 5749200.000,                        11.264,                         3.984,
11/24/2016 6:15:00 AM , 5750100.000,                        11.269,                         3.984,
11/24/2016 6:30:00 AM , 5751000.000,                        11.274,                         3.931,
11/24/2016 6:45:00 AM , 5751900.000,                        11.274,                         3.931,
11/24/2016 7:00:00 AM , 5752800.000,                        11.277,                         3.931,
11/24/2016 7:15:00 AM , 5753700.000,                        11.279,                         3.931,
11/24/2016 7:30:00 AM , 5754600.000,                        11.285,                         3.878,
11/24/2016 7:45:00 AM , 5755500.000,                        11.287,                         3.825,
11/24/2016 8:00:00 AM , 5756400.000,                        11.289,                         3.771,
11/24/2016 8:15:00 AM , 5757300.000,                        11.292,                         3.771,
11/24/2016 8:30:00 AM , 5758200.000,                        11.297,                         3.718,
11/24/2016 8:45:00 AM , 5759100.000,                        11.303,                         3.718,
11/24/2016 9:00:00 AM , 5760000.000,                        11.308,                         3.718,
11/24/2016 9:15:00 AM , 5760900.000,                        11.311,                         3.771,
11/24/2016 9:30:00 AM , 5761800.000,                        11.316,                         3.771,
11/24/2016 9:45:00 AM , 5762700.000,                        11.317,                         3.718,
11/24/2016 10:00:00 AM, 5763600.000,                        11.325,                         3.718,
11/24/2016 10:15:00 AM, 5764500.000,                        11.325,                         3.718,
11/24/2016 10:30:00 AM, 5765400.000,                        11.332,                         3.771,
11/24/2016 10:45:00 AM, 5766300.000,                        11.335,                         3.718,
11/24/2016 11:00:00 AM, 5767200.000,                        11.335,                         3.665,
11/24/2016 11:15:00 AM, 5768100.000,                        11.332,                         3.665,
11/24/2016 11:30:00 AM, 5769000.000,                        11.333,                         3.718,
11/24/2016 11:45:00 AM, 5769900.000,                        11.331,                         3.771,
11/24/2016 12:00:00 PM, 5770800.000,                        11.326,                         3.825,
11/24/2016 12:15:00 PM, 5771700.000,                        11.314,                         3.878,
11/24/2016 12:30:00 PM, 5772600.000,                        11.321,                         3.931,
11/24/2016 12:45:00 PM, 5773500.000,                        11.315,                         3.825,
11/24/2016 1:00:00 PM , 5774400.000,                        11.309,                         3.771,
11/24/2016 1:15:00 PM , 5775300.000,                        11.310,                         3.825,
11/24/2016 1:30:00 PM , 5776200.000,                        11.317,                         3.825,
11/24/2016 1:45:00 PM , 5777100.000,                        11.313,                         3.825,
11/24/2016 2:00:00 PM , 5778000.000,                        11.311,                         3.878,
11/24/2016 2:15:00 PM , 5778900.000,                        11.309,                         3.878,
11/24/2016 2:30:00 PM , 5779800.000,                        11.310,                         3.825,
11/24/2016 2:45:00 PM , 5780700.000,                        11.305,                         3.878,
11/24/2016 3:00:00 PM , 5781600.000,                        11.308,                         3.878,
11/24/2016 3:15:00 PM , 5782500.000,                        11.305,                         3.825,
11/24/2016 3:30:00 PM , 5783400.000,                        11.311,                         3.825,
11/24/2016 3:45:00 PM , 5784300.000,                        11.316,                         3.825,
11/24/2016 4:00:00 PM , 5785200.000,                        11.317,                         3.771,
11/24/2016 4:15:00 PM , 5786100.000,                        11.318,                         3.718,
11/24/2016 4:30:00 PM , 5787000.000,                        11.324,                         3.665,
11/24/2016 4:45:00 PM , 5787900.000,                        11.318,                         3.558,
11/24/2016 5:00:00 PM , 5788800.000,                        11.324,                         3.558,
11/24/2016 5:15:00 PM , 5789700.000,                        11.327,                         3.505,
11/24/2016 5:30:00 PM , 5790600.000,                        11.327,                         3.452,
11/24/2016 5:45:00 PM , 5791500.000,                        11.327,                         3.398,
11/24/2016 6:00:00 PM , 5792400.000,                        11.330,                         3.345,
11/24/2016 6:15:00 PM , 5793300.000,                        11.330,                         3.398,
11/24/2016 6:30:00 PM , 5794200.000,                        11.332,                         3.398,
11/24/2016 6:45:00 PM , 5795100.000,                        11.338,                         3.398,
11/24/2016 7:00:00 PM , 5796000.000,                        11.334,                         3.398,
11/24/2016 7:15:00 PM , 5796900.000,                        11.342,                         3.398,
11/24/2016 7:30:00 PM , 5797800.000,                        11.339,                         3.398,
11/24/2016 7:45:00 PM , 5798700.000,                        11.342,                         3.452,
11/24/2016 8:00:00 PM , 5799600.000,                        11.339,                         3.398,
11/24/2016 8:15:00 PM , 5800500.000,                        11.339,                         3.398,
11/24/2016 8:30:00 PM , 5801400.000,                        11.347,                         3.398,
11/24/2016 8:45:00 PM , 5802300.000,                        11.343,                         3.452,
11/24/2016 9:00:00 PM , 5803200.000,                        11.347,                         3.452,
11/24/2016 9:15:00 PM , 5804100.000,                        11.345,                         3.452,
11/24/2016 9:30:00 PM , 5805000.000,                        11.344,                         3.452,
11/24/2016 9:45:00 PM , 5805900.000,                        11.345,                         3.452,
11/24/2016 10:00:00 PM, 5806800.000,                        11.347,                         3.452,
11/24/2016 10:15:00 PM, 5807700.000,                        11.346,                         3.505,
11/24/2016 10:30:00 PM, 5808600.000,                        11.347,                         3.505,
11/24/2016 10:45:00 PM, 5809500.000,                        11.351,                         3.558,
11/24/2016 11:00:00 PM, 5810400.000,                        11.349,                         3.612,
11/24/2016 11:15:00 PM, 5811300.000,                        11.356,                         3.612,
11/24/2016 11:30:00 PM, 5812200.000,                        11.353,                         3.612,
11/24/2016 11:45:00 PM, 5813100.000,                        11.356,                         3.612,
11/25/2016 12:00:00 AM, 5814000.000,                        11.352,                         3.612,
11/25/2016 12:15:00 AM, 5814900.000,                        11.358,                         3.665,
11/25/2016 12:30:00 AM, 5815800.000,                        11.357,                         3.665,
11/25/2016 12:45:00 AM, 5816700.000,                        11.362,                         3.718,
11/25/2016 1:00:00 AM , 5817600.000,                        11.359,                         3.665,
11/25/2016 1:15:00 AM , 5818500.000,                        11.357,                         3.665,
11/25/2016 1:30:00 AM , 5819400.000,                        11.354,                         3.612,
11/25/2016 1:45:00 AM , 5820300.000,                        11.353,                         3.612,
11/25/2016 2:00:00 AM , 5821200.000,                        11.351,                         3.665,
11/25/2016 2:15:00 AM , 5822100.000,                        11.352,                         3.612,
11/25/2016 2:30:00 AM , 5823000.000,                        11.352,                         3.665,
11/25/2016 2:45:00 AM , 5823900.000,                        11.352,                         3.612,
11/25/2016 3:00:00 AM , 5824800.000,                        11.349,                         3.612,
11/25/2016 3:15:00 AM , 5825700.000,                        11.347,                         3.665,
11/25/2016 3:30:00 AM , 5826600.000,                        11.349,                         3.612,
11/25/2016 3:45:00 AM , 5827500.000,                        11.349,                         3.665,
11/25/2016 4:00:00 AM , 5828400.000,                        11.348,                         3.665,
11/25/2016 4:15:00 AM , 5829300.000,                        11.344,                         3.718,
11/25/2016 4:30:00 AM , 5830200.000,                        11.349,                         3.771,
11/25/2016 4:45:00 AM , 5831100.000,                        11.348,                         3.771,
11/25/2016 5:00:00 AM , 5832000.000,                        11.344,                         3.771,
11/25/2016 5:15:00 AM , 5832900.000,                        11.343,                         3.771,
11/25/2016 5:30:00 AM , 5833800.000,                        11.345,                         3.771,
11/25/2016 5:45:00 AM , 5834700.000,                        11.341,                         3.771,
11/25/2016 6:00:00 AM , 5835600.000,                        11.340,                         3.771,
11/25/2016 6:15:00 AM , 5836500.000,                        11.340,                         3.825,
11/25/2016 6:30:00 AM , 5837400.000,                        11.337,                         3.825,
11/25/2016 6:45:00 AM , 5838300.000,                        11.344,                         3.825,
11/25/2016 7:00:00 AM , 5839200.000,                        11.344,                         3.825,
11/25/2016 7:15:00 AM , 5840100.000,                        11.344,                         3.771,
11/25/2016 7:30:00 AM , 5841000.000,                        11.350,                         3.718,
11/25/2016 7:45:00 AM , 5841900.000,                        11.352,                         3.665,
11/25/2016 8:00:00 AM , 5842800.000,                        11.347,                         3.612,
11/25/2016 8:15:00 AM , 5843700.000,                        11.349,                         3.612,
11/25/2016 8:30:00 AM , 5844600.000,                        11.354,                         3.612,
11/25/2016 8:45:00 AM , 5845500.000,                        11.357,                         3.612,
11/25/2016 9:00:00 AM , 5846400.000,                        11.363,                         3.665,
11/25/2016 9:15:00 AM , 5847300.000,                        11.360,                         3.718,
11/25/2016 9:30:00 AM , 5848200.000,                        11.361,                         3.771,
11/25/2016 9:45:00 AM , 5849100.000,                        11.356,                         3.825,
11/25/2016 10:00:00 AM, 5850000.000,                        11.353,                         3.931,
11/25/2016 10:15:00 AM, 5850900.000,                        11.349,                         4.037,
11/25/2016 10:30:00 AM, 5851800.000,                        11.350,                         4.144,
11/25/2016 10:45:00 AM, 5852700.000,                        11.348,                         4.197,
11/25/2016 11:00:00 AM, 5853600.000,                        11.351,                         4.303,
11/25/2016 11:15:00 AM, 5854500.000,                        11.346,                         4.409,
11/25/2016 11:30:00 AM, 5855400.000,                        11.345,                         4.516,
11/25/2016 11:45:00 AM, 5856300.000,                        11.344,                         4.622,
11/25/2016 12:00:00 PM, 5857200.000,                        11.339,                         4.622,
11/25/2016 12:15:00 PM, 5858100.000,                        11.336,                         4.675,
11/25/2016 12:30:00 PM, 5859000.000,                        11.329,                         4.675,
11/25/2016 12:45:00 PM, 5859900.000,                        11.329,                         4.675,
11/25/2016 1:00:00 PM , 5860800.000,                        11.328,                         4.675,
11/25/2016 1:15:00 PM , 5861700.000,                        11.329,                         4.675,
11/25/2016 1:30:00 PM , 5862600.000,                        11.326,                         4.622,
11/25/2016 1:45:00 PM , 5863500.000,                        11.325,                         4.569,
11/25/2016 2:00:00 PM , 5864400.000,                        11.317,                         4.516,
11/25/2016 2:15:00 PM , 5865300.000,                        11.323,                         4.463,
11/25/2016 2:30:00 PM , 5866200.000,                        11.322,                         4.409,
11/25/2016 2:45:00 PM , 5867100.000,                        11.320,                         4.356,
11/25/2016 3:00:00 PM , 5868000.000,                        11.317,                         4.303,
11/25/2016 3:15:00 PM , 5868900.000,                        11.322,                         4.250,
11/25/2016 3:30:00 PM , 5869800.000,                        11.316,                         4.197,
11/25/2016 3:45:00 PM , 5870700.000,                        11.320,                         4.144,
11/25/2016 4:00:00 PM , 5871600.000,                        11.322,                         4.091,
11/25/2016 4:15:00 PM , 5872500.000,                        11.321,                         4.037,
11/25/2016 4:30:00 PM , 5873400.000,                        11.323,                         3.984,
11/25/2016 4:45:00 PM , 5874300.000,                        11.325,                         3.931,
11/25/2016 5:00:00 PM , 5875200.000,                        11.327,                         3.931,
11/25/2016 5:15:00 PM , 5876100.000,                        11.330,                         3.878,
11/25/2016 5:30:00 PM , 5877000.000,                        11.330,                         3.878,
11/25/2016 5:45:00 PM , 5877900.000,                        11.329,                         3.825,
11/25/2016 6:00:00 PM , 5878800.000,                        11.331,                         3.825,
11/25/2016 6:15:00 PM , 5879700.000,                        11.329,                         3.771,
11/25/2016 6:30:00 PM , 5880600.000,                        11.324,                         3.771,
11/25/2016 6:45:00 PM , 5881500.000,                        11.331,                         3.771,
11/25/2016 7:00:00 PM , 5882400.000,                        11.333,                         3.718,
11/25/2016 7:15:00 PM , 5883300.000,                        11.330,                         3.665,
11/25/2016 7:30:00 PM , 5884200.000,                        11.333,                         3.665,
11/25/2016 7:45:00 PM , 5885100.000,                        11.330,                         3.665,
